timestamp,temperature_c,humidity_percent,pressure_pa,gas_ppm,radiation_uSv_h,battery_voltage_v,solar_current_ma,cpu_temp_c,vibration_mms,satellite_mode,region,fault_flag,battery_voltage_next,altitude_m,magnetic_field_uT,solar_panel_temp_c,gyro_stability_index
2025-01-01 00:15:56,17.1,30.36,100067.75,191.65,0.1558,7.537,417.6,54.98,1.448,,EUROPE,NO,8.312,400096.975693694,37.9956247689308,16.239965455772897,0.4590188123853496
2025-01-01 00:15:57,,30.4,,449.78,,7.662,392.94,64.37,2.564,SAFE,AFRICA,NO,8.392,400469.34689167986,,30.59600940958108,0.7133045450242161
2025-01-01 00:15:58,19.99,30.79,101768.47,107.96,0.1949,7.279,114.63,30.87,3.222,SAFE,AMERICA,NO,7.501,399424.85880102444,42.48749960338843,9.7524384359501,0.6362328019964529
,22.45,30.55,,313.46,0.1965,7.53,379.0,44.88,2.135,IDLE,EUROPE,,8.322,400129.6094424977,43.78872880401256,13.012169173637794,0.6030518156145122
2025-01-01 00:16:00,29.7,8.96,101136.78,462.84,0.179,7.268,549.03,38.2,1.479,SAFE,EUROPE,NO,8.376,399890.4146098144,53.74768598261009,8.10173860879263,0.7611661056404748
2025-01-01 00:16:01,20.79,28.52,100917.82,423.2,0.2295,7.03,427.69,49.8,1.691,ACTIVE,AMERICA,NO,7.829,399835.88610972266,,11.777061539949614,0.6927854563412595
,13.99,19.09,,294.31,0.1677,7.566,466.36,54.4,2.09,SAFE,AFRICA,,8.481,400085.08907375776,42.750651835822744,36.79524604508251,0.3821852505975637
2025-01-01 00:16:03,19.34,43.01,101671.7,266.16,0.1955,7.524,269.09,44.95,1.57,ACTIVE,AMERICA,NO,,400051.83540723886,53.3873552664479,21.600786683867828,
2025-01-01 00:16:04,19.79,42.69,101183.43,322.05,0.1135,7.578,341.74,42.19,2.976,ACTIVE,,,8.257,400159.5894484644,,,0.6215828634195149
2025-01-01 00:16:05,11.81,36.82,100564.07,195.28,0.2036,7.687,417.75,40.8,1.445,ACTIVE,EUROPE,NO,8.508,,49.46516097390669,30.674546861413408,0.5642712067333939
2025-01-01 00:16:06,18.47,28.09,101340.09,338.0,,7.325,403.16,43.14,2.367,ACTIVE,AMERICA,NO,8.102,399831.1635107133,40.37318852130194,31.36672292996755,0.7027885371894518
2025-01-01 00:16:07,15.55,21.94,101615.62,340.05,,7.347,444.81,47.7,2.61,SAFE,EUROPE,,8.234,399752.9049065007,51.2694390950785,36.88311858029438,0.5094689867278508
2025-01-01 00:16:08,25.55,,101224.66,299.85,0.1356,7.315,,47.65,2.008,SAFE,EUROPE,NO,7.724,399883.93704331556,43.95435488845063,22.694017957477662,0.5882871898266105
2025-01-01 00:16:09,20.21,45.54,101383.0,470.04,0.1307,7.504,,56.67,1.819,ACTIVE,EUROPE,NO,7.995,400141.3791959839,43.57024457058674,20.833382094122527,0.7529663640679388
2025-01-01 00:16:10,18.3,24.46,101344.06,221.54,0.2149,,194.74,43.44,1.981,ACTIVE,ASIA,NO,,400197.35053895356,35.869893977765834,10.282709666733336,0.25409426443498007
2025-01-01 00:16:11,19.36,11.16,100971.6,145.47,0.0483,7.438,381.04,52.04,1.303,SAFE,,,8.179,399650.27822694374,,25.88866524609164,0.42724341572875035
2025-01-01 00:16:12,21.34,38.24,101352.13,286.96,0.2266,7.184,327.53,37.66,2.62,,EUROPE,NO,7.825,399949.8344229982,38.32874502178284,24.44423757077564,0.7137537684382298
2025-01-01 00:16:13,23.7,42.0,101692.61,364.88,0.1064,7.092,,34.66,1.895,IDLE,AFRICA,NO,7.757,399936.5488500098,45.9253287708125,14.675624002100614,
2025-01-01 00:16:14,14.0,43.27,101842.32,337.19,0.0,7.127,268.32,52.86,1.799,IDLE,,NO,7.661,400060.16889736115,40.0142600400153,18.177467391528353,0.5532039271749355
2025-01-01 00:16:15,13.75,38.31,101720.36,331.86,0.0655,,248.79,48.14,1.124,SAFE,AFRICA,NO,8.027,399863.79641180544,36.592183262399,16.898794723990413,0.3986605469560676
2025-01-01 00:16:16,,39.61,100987.45,214.84,0.1285,7.387,350.22,40.68,3.558,SAFE,AMERICA,YES,8.03,399699.3910379817,47.93147950081908,12.194281368767633,0.5912347598511556
2025-01-01 00:16:17,17.53,30.42,101643.11,232.1,0.1811,7.252,482.88,37.55,2.686,ACTIVE,EUROPE,NO,8.211,399924.01868649997,41.24231663397572,,0.5003314495000073
2025-01-01 00:16:18,11.5,13.39,101557.73,,0.1407,7.599,538.09,41.11,0.832,ACTIVE,,YES,8.638,400244.77922053577,,31.00874133132907,0.41817086443793716
,22.66,30.22,100970.15,281.94,0.0653,7.837,538.51,46.66,2.452,SAFE,,NO,8.899,399573.8978069225,57.73313132884631,40.425647226961125,0.6250500854979613
2025-01-01 00:16:20,22.78,34.97,101092.84,481.77,0.0955,7.252,293.79,,1.513,IDLE,AFRICA,YES,7.844,,41.75937190813099,33.95963506037997,0.3741159861506496
,10.82,28.92,101664.85,381.67,0.0665,,208.04,,1.273,SAFE,ASIA,NO,7.456,399975.19500307535,,36.195113043288515,0.6057757257849162
2025-01-01 00:16:22,21.38,28.55,102013.45,286.09,0.1681,7.684,456.04,,1.414,SAFE,EUROPE,NO,8.586,399879.23888217675,38.96687288159039,7.509193928370745,
2025-01-01 00:16:23,24.41,22.29,100419.16,481.4,0.1437,7.405,502.95,46.04,2.415,SAFE,AFRICA,YES,8.381,399768.962512481,46.45974905388549,18.279985023036165,0.5600890601000985
2025-01-01 00:16:24,22.25,21.99,102145.03,403.55,0.193,7.345,,49.63,,ACTIVE,ASIA,NO,8.145,399857.75690766884,47.9771971414526,36.58065942164776,0.6743146246682957
2025-01-01 00:16:25,23.79,44.71,101907.08,187.09,0.0261,7.705,347.24,38.65,1.96,ACTIVE,EUROPE,NO,8.389,400063.2974091312,35.94183852658008,33.485343153789096,0.9550109996088372
2025-01-01 00:16:26,11.57,44.99,101424.56,0.0,0.1126,7.321,274.78,33.6,,ACTIVE,ASIA,NO,7.851,400048.0103863898,38.32328572672685,33.788359105508505,0.27132375511419715
2025-01-01 00:16:27,21.99,29.98,101204.64,190.85,0.292,7.519,,45.23,2.751,IDLE,,YES,8.341,,50.943296345114156,15.531521417403804,0.3473840392135331
,18.18,32.25,101520.22,421.39,0.1949,7.448,419.09,27.34,3.849,,EUROPE,NO,8.281,400126.2157432126,42.866323705893564,30.95745907196905,0.4443340407346906
2025-01-01 00:16:29,17.1,22.15,,456.98,0.1293,8.373,383.96,41.88,1.789,SAFE,,NO,9.0,,45.35110248781425,12.407536462493125,0.39167337230753596
2025-01-01 00:16:30,25.22,35.14,101236.15,150.77,0.0809,7.36,217.23,49.75,1.66,ACTIVE,ASIA,NO,7.779,400107.38174714457,50.34777277889167,,0.23794596191354117
2025-01-01 00:16:31,28.88,44.08,100587.49,429.04,0.2275,7.681,230.77,43.03,2.085,IDLE,AFRICA,NO,8.135,400134.6670657146,51.49402539172256,30.121831411469493,0.3129202229410515
2025-01-01 00:16:32,30.77,,,424.49,0.2573,7.325,338.73,,2.564,IDLE,ASIA,NO,8.008,399899.35025778174,41.844596949622655,14.861180569037874,0.8105553275268287
2025-01-01 00:16:33,27.89,33.71,102491.15,517.41,0.0696,7.535,475.03,57.05,2.878,IDLE,,NO,8.459,400246.91182493966,44.86534688931712,26.013299327058924,0.3116749739721051
2025-01-01 00:16:34,19.34,34.31,,464.05,0.0762,7.341,459.16,45.05,1.204,SAFE,EUROPE,NO,8.222,399873.42478968814,42.352332947362285,22.165235623321884,0.6485039486581392
2025-01-01 00:16:35,22.12,34.22,101426.84,512.23,0.1695,7.639,,46.67,3.94,SAFE,AMERICA,NO,8.226,,,22.36514629859282,
2025-01-01 00:16:36,24.6,43.14,101309.63,,,7.371,130.77,52.02,1.057,ACTIVE,AMERICA,NO,7.63,400118.88124150014,41.813560021349346,21.023047886390668,0.5305038503761415
2025-01-01 00:16:37,20.73,46.29,100911.11,404.59,0.1838,7.551,510.23,43.55,2.713,SAFE,EUROPE,NO,8.552,399964.7800799392,42.8406179548289,,0.41741610250127525
2025-01-01 00:16:38,20.78,28.13,,,0.279,7.173,,,2.601,IDLE,AMERICA,NO,8.133,399801.18834465987,54.888437066896635,16.33807341315542,0.3867938885421739
2025-01-01 00:16:39,24.94,,101370.59,448.43,0.082,7.161,364.87,54.82,0.879,SAFE,AFRICA,NO,7.882,,42.34319253030454,27.785087825557195,0.4457329304502023
2025-01-01 00:16:40,19.64,30.67,,190.11,0.1528,6.835,298.4,38.45,2.216,SAFE,EUROPE,NO,7.452,399866.0018579649,31.466965066066823,12.096875383673924,0.7617814500677795
2025-01-01 00:16:41,15.62,24.94,,333.36,0.2005,7.51,313.14,52.32,0.603,SAFE,,NO,8.116,400362.0130009913,43.66169644012476,19.572750925819935,0.4783195415488568
2025-01-01 00:16:42,17.51,,101564.74,414.79,0.1997,7.205,461.74,35.96,1.337,IDLE,ASIA,,8.098,400216.00778077287,36.06882189780034,27.834473395488402,0.4861621624767363
2025-01-01 00:16:43,23.8,35.37,101419.18,518.99,0.1047,,414.43,39.17,1.946,,AMERICA,NO,8.893,400200.2728119986,46.62748957672153,25.217366715442864,0.5589097362129438
2025-01-01 00:16:44,20.02,,101521.45,292.65,,7.258,298.64,47.33,2.113,ACTIVE,ASIA,NO,7.855,400065.0727032723,44.022548504302904,17.430574933723044,0.8130238888382428
,22.04,22.95,101677.52,465.99,0.1179,7.774,614.19,56.43,2.996,,,NO,8.991,399901.3705705589,55.53085001895812,29.71404784959146,0.447985145289253
2025-01-01 00:16:46,,26.29,101239.74,326.34,0.2692,7.743,166.4,46.18,1.446,SAFE,EUROPE,NO,8.062,400146.8511898192,49.96991536295401,30.321044618849555,0.3900775187243968
2025-01-01 00:16:47,17.75,26.35,101240.56,468.45,0.0815,,277.81,33.8,2.291,ACTIVE,EUROPE,NO,,399814.80715552694,34.210910407012584,32.63402667818513,0.3830771109045598
2025-01-01 00:16:48,24.54,23.26,102066.23,253.84,0.1273,7.179,280.49,50.69,2.741,ACTIVE,,NO,7.751,400304.2783591845,38.38624451143114,23.378705874441543,0.5621795859170178
,22.27,32.51,100852.99,437.12,0.2043,7.36,362.73,38.65,1.954,SAFE,ASIA,NO,8.084,399695.1853562835,43.38150701883421,37.01865198629089,
2025-01-01 00:16:50,12.59,33.34,100388.18,338.56,0.0738,7.74,485.88,50.06,,IDLE,,NO,8.691,399786.23878068343,46.195599891727376,20.728464280920804,0.2680662653296043
2025-01-01 00:16:51,28.65,,101602.77,,,8.086,449.44,47.3,0.834,SAFE,EUROPE,NO,8.974,400126.10964145977,49.578049229720875,11.74361600791055,0.40663271162893894
2025-01-01 00:16:52,17.0,,101010.32,331.6,0.017,7.03,365.2,32.99,,ACTIVE,ASIA,NO,7.744,399939.48136254516,,13.577491575717989,0.5384585299919076
2025-01-01 00:16:53,10.07,25.38,100786.32,508.61,0.1635,7.404,190.75,47.88,,SAFE,AMERICA,NO,7.762,400244.14802527,47.55857140929581,26.092769201296974,0.30550040609565365
2025-01-01 00:16:54,13.73,42.44,101767.62,227.7,0.1537,7.219,,35.12,3.114,IDLE,AMERICA,NO,8.129,400247.4122670175,42.410898091651084,13.715137495632288,0.7247570881346268
2025-01-01 00:16:55,13.87,28.68,101252.62,171.88,0.1615,7.291,,55.82,3.117,SAFE,AMERICA,NO,7.711,399510.1843024159,43.15921830122357,34.278076638736394,0.6374847482988448
2025-01-01 00:16:56,20.31,30.24,100693.22,397.85,0.0892,7.912,301.78,32.42,2.999,ACTIVE,AFRICA,NO,8.499,399831.42046008765,46.59367503159419,34.10310566356881,0.5436499497593525
2025-01-01 00:16:57,18.36,28.6,102292.47,148.66,0.1659,,340.93,43.72,2.297,ACTIVE,EUROPE,NO,7.833,399827.0676004979,46.572914150685435,39.86526611921359,
2025-01-01 00:16:58,17.98,39.06,100519.66,537.6,0.1473,6.918,253.1,37.43,2.418,SAFE,AFRICA,NO,,400176.6094555459,47.252812494329156,30.069592745583904,0.5122081285278851
2025-01-01 00:16:59,,,101281.66,534.58,0.2409,7.461,250.77,56.29,1.671,IDLE,EUROPE,NO,,399720.5624003886,40.535050423559625,8.67404573599606,0.841095642776823
2025-01-01 00:17:00,22.04,38.91,100380.36,474.59,0.1946,7.514,456.42,32.61,1.702,IDLE,,NO,8.439,399515.7436802996,44.65416026300058,24.069867690918414,0.2892832758779824
2025-01-01 00:17:01,21.9,30.21,101460.33,348.65,0.0486,7.274,524.5,63.64,0.375,IDLE,ASIA,NO,8.285,,49.810722642104835,23.675787494773214,0.15069959905331132
,22.46,23.02,101004.45,549.76,0.0917,,341.12,42.11,2.168,SAFE,EUROPE,NO,7.872,400108.10398882994,41.94805444832078,29.412245570582677,0.23802317692875535
2025-01-01 00:17:03,23.7,45.4,101734.64,511.45,,7.448,136.52,,2.377,IDLE,EUROPE,NO,7.717,400387.57477119955,47.45865245745673,23.99848655870762,0.5505222789971197
2025-01-01 00:17:04,,36.85,101316.31,286.07,0.1626,6.995,383.66,,1.507,SAFE,EUROPE,NO,7.745,399665.26510749373,40.500606800113275,35.24848629396799,0.6536298080816572
2025-01-01 00:17:05,17.81,26.35,102000.3,522.66,0.1382,7.527,266.46,44.73,2.73,,AFRICA,NO,8.007,,,22.25833596679508,0.6903758219517723
2025-01-01 00:17:06,6.92,41.39,101110.14,240.6,0.1379,7.296,393.27,38.2,2.983,ACTIVE,AFRICA,NO,8.066,400025.88511854364,48.0700145014805,26.688031269954987,0.865702786321715
2025-01-01 00:17:07,20.22,25.72,100522.73,326.36,0.3472,7.816,385.46,38.89,1.102,ACTIVE,AMERICA,NO,8.575,,49.04915546725944,26.841132588662884,
2025-01-01 00:17:08,19.97,41.29,101443.76,134.78,0.1141,7.496,124.21,41.02,3.848,ACTIVE,EUROPE,,,400412.1888875004,40.59664385812308,,0.5467657671351328
2025-01-01 00:17:09,26.27,41.83,101198.72,367.51,0.2474,7.354,303.15,39.46,2.436,IDLE,AFRICA,NO,7.969,400066.52379011293,29.36929460254548,25.168997905095882,0.05043715659967024
2025-01-01 00:17:10,27.13,22.63,100415.37,314.66,0.1397,7.331,423.96,51.48,3.241,SAFE,AMERICA,NO,8.171,400149.42385564494,51.778696693774556,21.50646150886093,0.29114800591615275
2025-01-01 00:17:11,21.22,34.65,100797.31,295.74,0.0,6.82,338.82,45.69,1.45,IDLE,ASIA,NO,7.527,400014.33124540566,51.338215543280796,25.51993004563536,0.6851602622811113
2025-01-01 00:17:12,17.0,36.26,,330.12,0.1634,7.363,218.44,48.7,3.161,IDLE,,NO,7.791,400290.2426961696,35.19900240739073,19.058417291802293,0.43702346520294977
2025-01-01 00:17:13,22.91,50.92,102102.69,280.45,0.2283,7.339,428.76,41.65,2.53,ACTIVE,EUROPE,YES,8.17,399887.7986806817,47.44147890883275,18.332930590767507,0.5033478467886771
,16.83,24.06,101678.72,355.0,0.1943,7.415,150.14,50.15,1.765,ACTIVE,AFRICA,YES,7.715,400001.4652993404,45.473855139585986,16.977343993637295,0.3758547537737296
2025-01-01 00:17:15,19.99,41.46,101151.13,504.03,0.1679,7.343,378.08,39.45,1.12,ACTIVE,,NO,8.081,399559.9305757251,51.856300219168624,24.088896027618432,0.37810963375933665
2025-01-01 00:17:16,25.92,30.14,101560.43,222.58,0.1517,7.828,285.31,37.63,2.008,SAFE,AFRICA,,8.393,400147.75529383274,51.37406039410053,18.599865840792575,0.42261330922768064
2025-01-01 00:17:17,16.65,20.07,100305.27,453.5,0.1154,7.319,402.09,40.93,2.623,SAFE,AMERICA,NO,8.089,400319.2470174396,49.65849342749252,8.727865547822468,0.78243018746208
2025-01-01 00:17:18,24.83,29.04,101042.55,375.83,0.2127,7.147,,56.4,2.062,ACTIVE,ASIA,NO,7.759,400133.0176864432,43.38649909444209,39.39543332904416,0.8024718336519103
2025-01-01 00:17:19,24.06,30.02,101525.5,394.9,0.1196,6.901,408.34,40.39,2.071,ACTIVE,ASIA,NO,7.672,399848.393244046,32.97268275123554,20.592233540497617,0.3778125598848741
2025-01-01 00:17:20,14.27,21.53,101407.69,346.31,0.1052,7.266,,40.75,1.61,SAFE,AMERICA,NO,8.277,399717.4280750353,47.18587993365885,,0.7054496121613816
2025-01-01 00:17:21,25.84,,101055.32,263.91,0.1787,,433.31,46.75,0.942,ACTIVE,,NO,7.921,,39.32953402084276,18.29728387550235,0.7644405239945786
2025-01-01 00:17:22,24.19,37.66,101305.85,403.38,0.129,7.011,431.13,43.96,2.142,ACTIVE,AFRICA,NO,7.901,399802.5378340307,35.96256653604692,18.172466831184963,0.43438347843362934
2025-01-01 00:17:23,20.61,,101494.05,412.26,0.2397,7.306,419.95,36.3,1.256,ACTIVE,EUROPE,NO,,399932.8190893792,59.46560624335994,18.449704569626334,0.19156500446240154
2025-01-01 00:17:24,,25.67,101320.32,253.94,0.1827,7.741,143.99,35.55,2.761,IDLE,,NO,8.006,399708.71346163435,41.413692201464784,19.342324494614193,0.7589476327251836
2025-01-01 00:17:25,14.84,28.81,101755.5,189.38,0.0955,7.681,,50.99,2.672,ACTIVE,AMERICA,NO,8.364,400092.0509007512,47.64490735876445,33.0582730324832,0.2577535290711405
,16.77,29.96,101484.35,360.24,0.0699,7.015,,35.49,,SAFE,EUROPE,,7.752,400360.1375259821,49.35712573353908,21.942380078798674,0.1877397948497243
2025-01-01 00:17:27,23.26,31.74,101580.62,440.57,0.1098,7.411,416.34,52.07,1.698,ACTIVE,AFRICA,NO,,400024.35367150686,47.1973563290007,35.58515090427779,0.594700549690445
2025-01-01 00:17:28,14.27,38.88,102181.78,470.61,0.3137,7.527,339.86,41.26,1.966,IDLE,AMERICA,NO,8.171,400267.8487144771,30.736576920627108,,0.3880969605238603
2025-01-01 00:17:29,22.63,32.18,101738.75,494.4,0.1334,7.575,435.87,26.41,0.823,ACTIVE,ASIA,NO,8.435,399817.3090273106,52.47344679513069,4.5398732082522955,0.7612254660370281
2025-01-01 00:17:30,,18.78,102195.48,394.57,0.2031,7.881,234.95,50.18,1.556,,AFRICA,,8.318,399981.43760255264,44.77246420951399,,0.2569719061016732
2025-01-01 00:17:31,18.78,,100989.04,318.41,0.0586,7.049,589.14,51.41,1.995,ACTIVE,AFRICA,NO,8.186,400037.5010116728,47.24291850075782,15.223475104398664,0.412808214204799
2025-01-01 00:17:32,20.66,31.33,100528.79,349.74,0.0742,7.134,416.99,49.66,2.063,SAFE,,NO,7.974,399839.50112584006,41.34346393383389,,0.4743898543687066
2025-01-01 00:17:33,34.67,38.99,101254.86,200.82,0.1368,7.201,239.56,41.27,1.696,,AFRICA,,7.653,,40.463003142895396,,0.7378161961500771
2025-01-01 00:17:34,11.74,40.38,101212.2,,0.2691,7.51,512.66,,1.499,IDLE,EUROPE,NO,8.507,399870.6345948635,40.73688448769091,20.279360550145828,0.3456812700370647
2025-01-01 00:17:35,28.83,44.2,,343.61,0.0596,6.583,216.08,41.36,2.195,SAFE,EUROPE,NO,7.032,399948.9132846802,40.996991137812216,24.57703799717649,0.4456202948088762
,20.9,31.04,100759.98,318.0,0.1059,7.331,351.13,39.23,1.761,SAFE,AFRICA,,8.055,399895.4319170525,,30.97888069905014,0.0
2025-01-01 00:17:37,22.47,36.11,,361.04,0.2131,6.865,363.84,47.24,3.049,,AMERICA,NO,7.592,400258.49431014905,51.09947352495685,11.772319816857735,0.4977068508173917
,20.71,18.36,101527.59,185.02,0.2615,7.399,300.81,43.36,2.202,IDLE,AFRICA,YES,7.988,399569.04540242534,42.83381939541719,27.112287128209026,0.044704355327270795
2025-01-01 00:17:39,22.67,33.44,,211.82,0.1806,8.021,335.35,41.28,1.573,SAFE,,NO,8.661,400019.9057310247,47.683698116010504,37.25312844718064,0.7587577014219662
2025-01-01 00:17:40,19.08,,101239.24,,0.1973,7.67,357.59,39.3,2.867,ACTIVE,EUROPE,NO,8.391,399685.76461513696,42.05399797617634,27.05153807157611,0.5273247802553875
2025-01-01 00:17:41,28.72,29.5,101504.28,250.0,0.0872,7.032,221.2,46.18,1.195,ACTIVE,,NO,7.446,,47.007386135891466,25.740759432474853,0.8280808336888403
2025-01-01 00:17:42,17.26,,101864.55,268.86,0.0574,7.274,382.8,55.14,1.687,SAFE,AMERICA,,7.989,399844.5766690694,44.79451244527355,15.700780105210496,0.3830377143980299
2025-01-01 00:17:43,26.79,32.43,102092.87,361.4,0.0698,7.133,350.36,45.95,,SAFE,EUROPE,YES,7.807,399989.30929519085,41.906222118587245,26.46202501184366,0.5235561193919211
2025-01-01 00:17:44,16.13,23.09,101341.4,238.26,0.0889,7.788,583.27,34.16,1.797,,ASIA,NO,8.919,400265.28120933345,37.9728501975094,31.161666312665446,0.24427764581171468
2025-01-01 00:17:45,19.64,33.26,100917.08,482.76,0.1658,6.739,528.07,44.8,3.099,IDLE,ASIA,NO,7.761,,46.914796020865815,26.5553085741292,0.47356460068782974
2025-01-01 00:17:46,13.57,25.86,102092.27,199.18,0.0646,,262.02,48.85,2.15,IDLE,EUROPE,NO,7.801,400270.27227201813,40.058055679812526,26.88394525579768,
2025-01-01 00:17:47,22.73,22.31,100786.18,350.18,0.1675,7.191,,50.68,0.618,IDLE,ASIA,NO,7.866,400099.2080564487,47.469974556127156,31.782747754412185,0.45237180792822645
2025-01-01 00:17:48,28.67,46.83,102220.29,260.17,0.1279,7.048,266.76,49.13,1.693,ACTIVE,AMERICA,NO,7.548,399909.25252192,37.10864910473751,26.803468112326733,0.6502061767086524
2025-01-01 00:17:49,19.54,38.53,101997.07,368.74,,7.898,319.4,,2.213,ACTIVE,AMERICA,NO,8.505,399526.3317171042,41.40777699515676,18.383965701204296,
2025-01-01 00:17:50,18.82,32.76,102069.7,290.3,0.212,6.93,453.14,66.69,2.232,IDLE,AFRICA,,7.792,,34.046399557382315,28.259124137501935,0.9081858257939195
2025-01-01 00:17:51,13.31,26.87,101667.7,347.16,0.0829,7.042,337.69,35.48,1.86,,AMERICA,NO,7.738,399930.88446841773,39.86376422617791,16.607563022123017,0.5721100722732947
2025-01-01 00:17:52,18.62,27.51,100268.75,,0.2505,7.879,290.12,56.92,2.615,IDLE,EUROPE,,8.467,400126.02492964925,42.62066014085632,27.209150933146187,0.2231573744330022
2025-01-01 00:17:53,10.44,42.34,100805.44,267.51,0.2082,7.37,422.65,49.43,2.469,IDLE,ASIA,,8.182,,51.58109196588236,17.759092882013114,0.49434474650841775
2025-01-01 00:17:54,14.52,32.45,101478.44,266.51,0.0807,7.347,117.6,63.35,1.879,SAFE,AFRICA,NO,7.579,400414.32879922056,52.13358101335209,49.95794434948527,0.3810179677214886
2025-01-01 00:17:55,21.36,5.34,100987.18,312.09,0.2342,7.212,303.63,33.41,2.19,ACTIVE,ASIA,NO,7.811,399783.116015399,50.02758369531675,39.03297315630777,0.602084834306812
2025-01-01 00:17:56,27.91,49.37,101167.36,526.88,0.0724,7.399,514.4,57.29,1.888,,ASIA,NO,8.414,,47.82648607878261,34.082071034769626,0.16246692296569087
2025-01-01 00:17:57,36.86,31.46,101631.4,339.23,0.2405,7.271,520.11,58.1,2.045,SAFE,AFRICA,NO,8.301,400369.1681299828,45.85357322668854,,0.48284098320112045
2025-01-01 00:17:58,16.48,32.75,101240.01,498.1,0.1733,7.18,506.64,43.74,2.153,IDLE,EUROPE,NO,8.171,399761.73006209586,41.844473492742345,25.11813378273451,0.8685802883807623
2025-01-01 00:17:59,,38.69,100715.49,,0.0395,6.98,202.25,38.2,2.813,IDLE,,NO,7.363,399959.3233403618,43.75821374364295,8.944755586866762,0.5649484618199023
2025-01-01 00:18:00,,33.72,101767.83,492.76,0.0593,7.412,201.35,61.98,2.378,ACTIVE,ASIA,NO,7.823,400068.5444313428,41.498830612997665,29.134548052594518,0.12656928748813967
2025-01-01 00:18:01,19.09,35.98,101582.45,398.89,0.1217,7.221,,38.41,2.003,IDLE,EUROPE,NO,7.787,400146.07503585436,50.27907847910277,15.29194507615949,0.5352800739132261
2025-01-01 00:18:02,22.6,26.61,101200.5,416.55,0.2107,,351.5,53.37,1.676,IDLE,EUROPE,NO,7.949,400114.3335811591,42.83468378992633,20.007772554845324,0.45449817377604784
,20.37,,101680.63,177.71,0.1381,7.598,262.03,56.96,2.531,ACTIVE,EUROPE,NO,8.137,400212.52736850356,50.51715304556463,13.695294196749732,0.6578378565475943
2025-01-01 00:18:04,20.66,32.24,101372.52,159.9,0.1363,7.248,148.33,43.71,2.254,ACTIVE,AMERICA,YES,7.538,,37.95964524743264,3.187796392614402,0.5877319936363261
2025-01-01 00:18:05,17.55,41.45,101990.68,478.42,0.1528,7.367,461.34,43.66,1.923,IDLE,ASIA,YES,8.274,400080.13986334845,52.58383981917024,16.341649890899845,0.5770546823640726
,11.61,24.82,101400.6,476.93,0.0103,7.902,,59.12,1.756,IDLE,AFRICA,NO,8.754,399756.5773045354,41.241243810176286,25.79259901793075,0.4061245759475535
,10.74,24.18,101986.96,640.57,0.2077,7.515,279.11,42.54,,IDLE,ASIA,NO,8.042,399795.9136644686,,-1.3503677924126904,0.12406138511350007
2025-01-01 00:18:08,23.92,39.77,,171.69,0.2438,7.238,435.44,40.54,1.466,ACTIVE,AFRICA,NO,8.098,399981.3116699,46.261128621830714,,0.5440040108299655
2025-01-01 00:18:09,18.34,26.34,101554.61,408.3,0.2053,7.071,463.22,23.41,0.846,IDLE,ASIA,NO,7.976,399929.8494664156,37.997082253723306,43.809062041874085,0.28188496639859495
